"anio","mes","fecha_corte","hora","genero","rango_edad","viajes"
2024,"Marzo","2024-03-19","10:00:00","Hombre","51-60 años",166
2024,"Marzo","2024-03-19","11:00:00","Hombre","51-60 años",151
2024,"Marzo","2024-03-19","12:00:00","Hombre","51-60 años",144
2024,"Marzo","2024-03-19","13:00:00","Hombre","51-60 años",172
2024,"Marzo","2024-03-19","14:00:00","Hombre","51-60 años",229
2024,"Marzo","2024-03-19","15:00:00","Hombre","51-60 años",239
2024,"Marzo","2024-03-19","16:00:00","Hombre","51-60 años",197
2024,"Marzo","2024-03-19","17:00:00","Hombre","51-60 años",217
2024,"Marzo","2024-03-19","18:00:00","Hombre","51-60 años",245
2024,"Marzo","2024-03-19","19:00:00","Hombre","51-60 años",225
2024,"Marzo","2024-03-19","20:00:00","Hombre","51-60 años",139
2024,"Marzo","2024-03-19","21:00:00","Hombre","51-60 años",97
2024,"Marzo","2024-03-19","22:00:00","Hombre","51-60 años",69
2024,"Marzo","2024-03-19","23:00:00","Hombre","51-60 años",23
2024,"Marzo","2024-03-19","00:00:00","Hombre","61-70 años",1
2024,"Marzo","2024-03-19","05:00:00","Hombre","61-70 años",3
2024,"Marzo","2024-03-19","06:00:00","Hombre","61-70 años",14
2024,"Marzo","2024-03-19","07:00:00","Hombre","61-70 años",39
2024,"Marzo","2024-03-19","08:00:00","Hombre","61-70 años",58
2024,"Marzo","2024-03-19","09:00:00","Hombre","61-70 años",59
2024,"Marzo","2024-03-19","10:00:00","Hombre","61-70 años",50
2024,"Marzo","2024-03-19","11:00:00","Hombre","61-70 años",50
2024,"Marzo","2024-03-19","12:00:00","Hombre","61-70 años",69
2024,"Marzo","2024-03-19","13:00:00","Hombre","61-70 años",59
2024,"Marzo","2024-03-19","14:00:00","Hombre","61-70 años",66
2024,"Marzo","2024-03-19","15:00:00","Hombre","61-70 años",67
2024,"Marzo","2024-03-19","16:00:00","Hombre","61-70 años",72
2024,"Marzo","2024-03-19","17:00:00","Hombre","61-70 años",63
2024,"Marzo","2024-03-19","18:00:00","Hombre","61-70 años",59
2024,"Marzo","2024-03-19","19:00:00","Hombre","61-70 años",51
2024,"Marzo","2024-03-19","20:00:00","Hombre","61-70 años",22
2024,"Marzo","2024-03-19","21:00:00","Hombre","61-70 años",24
2024,"Marzo","2024-03-19","22:00:00","Hombre","61-70 años",14
2024,"Marzo","2024-03-19","23:00:00","Hombre","61-70 años",6
2024,"Marzo","2024-03-19","06:00:00","Hombre","71-80 años",5
2024,"Marzo","2024-03-19","07:00:00","Hombre","71-80 años",5
2024,"Marzo","2024-03-19","08:00:00","Hombre","71-80 años",8
2024,"Marzo","2024-03-19","09:00:00","Hombre","71-80 años",19
2024,"Marzo","2024-03-19","10:00:00","Hombre","71-80 años",9
2024,"Marzo","2024-03-19","11:00:00","Hombre","71-80 años",10
2024,"Marzo","2024-03-19","12:00:00","Hombre","71-80 años",7
2024,"Marzo","2024-03-19","13:00:00","Hombre","71-80 años",10
2024,"Marzo","2024-03-19","14:00:00","Hombre","71-80 años",7
2024,"Marzo","2024-03-19","15:00:00","Hombre","71-80 años",9
2024,"Marzo","2024-03-19","16:00:00","Hombre","71-80 años",14
2024,"Marzo","2024-03-19","17:00:00","Hombre","71-80 años",11
2024,"Marzo","2024-03-19","18:00:00","Hombre","71-80 años",6
2024,"Marzo","2024-03-19","19:00:00","Hombre","71-80 años",6
2024,"Marzo","2024-03-19","20:00:00","Hombre","71-80 años",2
2024,"Marzo","2024-03-19","21:00:00","Hombre","71-80 años",4
2024,"Marzo","2024-03-19","22:00:00","Hombre","71-80 años",1
2024,"Marzo","2024-03-19","23:00:00","Hombre","71-80 años",2
2024,"Marzo","2024-03-19","09:00:00","Hombre","81-90 años",2
2024,"Marzo","2024-03-19","10:00:00","Hombre","81-90 años",1
2024,"Marzo","2024-03-19","12:00:00","Hombre","81-90 años",1
2024,"Marzo","2024-03-19","14:00:00","Hombre","81-90 años",1
2024,"Marzo","2024-03-19","15:00:00","Hombre","81-90 años",1
2024,"Marzo","2024-03-19","18:00:00","Hombre","81-90 años",1
2024,"Marzo","2024-03-19","07:00:00","Hombre",NA,1
2024,"Marzo","2024-03-19","08:00:00","Hombre",NA,1
2024,"Marzo","2024-03-19","17:00:00","Hombre",NA,1
2024,"Marzo","2024-03-19","18:00:00","Hombre",NA,1
2024,"Marzo","2024-03-19","00:00:00","Mujer","10-20 años",2
2024,"Marzo","2024-03-19","05:00:00","Mujer","10-20 años",5
2024,"Marzo","2024-03-19","06:00:00","Mujer","10-20 años",23
2024,"Marzo","2024-03-19","07:00:00","Mujer","10-20 años",26
2024,"Marzo","2024-03-19","08:00:00","Mujer","10-20 años",24
2024,"Marzo","2024-03-19","09:00:00","Mujer","10-20 años",20
2024,"Marzo","2024-03-19","10:00:00","Mujer","10-20 años",22
2024,"Marzo","2024-03-19","11:00:00","Mujer","10-20 años",31
2024,"Marzo","2024-03-19","12:00:00","Mujer","10-20 años",35
2024,"Marzo","2024-03-19","13:00:00","Mujer","10-20 años",47
2024,"Marzo","2024-03-19","14:00:00","Mujer","10-20 años",50
2024,"Marzo","2024-03-19","15:00:00","Mujer","10-20 años",65
2024,"Marzo","2024-03-19","16:00:00","Mujer","10-20 años",54
2024,"Marzo","2024-03-19","17:00:00","Mujer","10-20 años",43
2024,"Marzo","2024-03-19","18:00:00","Mujer","10-20 años",50
2024,"Marzo","2024-03-19","19:00:00","Mujer","10-20 años",38
2024,"Marzo","2024-03-19","20:00:00","Mujer","10-20 años",38
2024,"Marzo","2024-03-19","21:00:00","Mujer","10-20 años",28
2024,"Marzo","2024-03-19","22:00:00","Mujer","10-20 años",18
2024,"Marzo","2024-03-19","23:00:00","Mujer","10-20 años",9
2024,"Marzo","2024-03-19","00:00:00","Mujer","21-30 años",12
2024,"Marzo","2024-03-19","03:00:00","Mujer","21-30 años",1
2024,"Marzo","2024-03-19","05:00:00","Mujer","21-30 años",46
2024,"Marzo","2024-03-19","06:00:00","Mujer","21-30 años",224
2024,"Marzo","2024-03-19","07:00:00","Mujer","21-30 años",490
2024,"Marzo","2024-03-19","08:00:00","Mujer","21-30 años",832
2024,"Marzo","2024-03-19","09:00:00","Mujer","21-30 años",624
2024,"Marzo","2024-03-19","10:00:00","Mujer","21-30 años",390
2024,"Marzo","2024-03-19","11:00:00","Mujer","21-30 años",305
2024,"Marzo","2024-03-19","12:00:00","Mujer","21-30 años",326
2024,"Marzo","2024-03-19","13:00:00","Mujer","21-30 años",395
2024,"Marzo","2024-03-19","14:00:00","Mujer","21-30 años",579
2024,"Marzo","2024-03-19","15:00:00","Mujer","21-30 años",638
2024,"Marzo","2024-03-19","16:00:00","Mujer","21-30 años",611
2024,"Marzo","2024-03-19","17:00:00","Mujer","21-30 años",793
2024,"Marzo","2024-03-19","18:00:00","Mujer","21-30 años",1151
2024,"Marzo","2024-03-19","19:00:00","Mujer","21-30 años",959
2024,"Marzo","2024-03-19","20:00:00","Mujer","21-30 años",651
2024,"Marzo","2024-03-19","21:00:00","Mujer","21-30 años",412
2024,"Marzo","2024-03-19","22:00:00","Mujer","21-30 años",264
2024,"Marzo","2024-03-19","23:00:00","Mujer","21-30 años",122
2024,"Marzo","2024-03-19","00:00:00","Mujer","31-40 años",20
2024,"Marzo","2024-03-19","01:00:00","Mujer","31-40 años",1
2024,"Marzo","2024-03-19","02:00:00","Mujer","31-40 años",1
2024,"Marzo","2024-03-19","05:00:00","Mujer","31-40 años",38
2024,"Marzo","2024-03-19","06:00:00","Mujer","31-40 años",166
2024,"Marzo","2024-03-19","07:00:00","Mujer","31-40 años",374
2024,"Marzo","2024-03-19","08:00:00","Mujer","31-40 años",616
2024,"Marzo","2024-03-19","09:00:00","Mujer","31-40 años",494
2024,"Marzo","2024-03-19","10:00:00","Mujer","31-40 años",307
2024,"Marzo","2024-03-19","11:00:00","Mujer","31-40 años",264
2024,"Marzo","2024-03-19","12:00:00","Mujer","31-40 años",260
2024,"Marzo","2024-03-19","13:00:00","Mujer","31-40 años",328
2024,"Marzo","2024-03-19","14:00:00","Mujer","31-40 años",396
2024,"Marzo","2024-03-19","15:00:00","Mujer","31-40 años",442
2024,"Marzo","2024-03-19","16:00:00","Mujer","31-40 años",448
2024,"Marzo","2024-03-19","17:00:00","Mujer","31-40 años",582
2024,"Marzo","2024-03-19","18:00:00","Mujer","31-40 años",796
2024,"Marzo","2024-03-19","19:00:00","Mujer","31-40 años",732
2024,"Marzo","2024-03-19","20:00:00","Mujer","31-40 años",427
2024,"Marzo","2024-03-19","21:00:00","Mujer","31-40 años",315
2024,"Marzo","2024-03-19","22:00:00","Mujer","31-40 años",164
2024,"Marzo","2024-03-19","23:00:00","Mujer","31-40 años",89
2024,"Marzo","2024-03-19","00:00:00","Mujer","41-50 años",2
2024,"Marzo","2024-03-19","05:00:00","Mujer","41-50 años",9
2024,"Marzo","2024-03-19","06:00:00","Mujer","41-50 años",66
2024,"Marzo","2024-03-19","07:00:00","Mujer","41-50 años",149
2024,"Marzo","2024-03-19","08:00:00","Mujer","41-50 años",193
2024,"Marzo","2024-03-19","09:00:00","Mujer","41-50 años",163
2024,"Marzo","2024-03-19","10:00:00","Mujer","41-50 años",96
2024,"Marzo","2024-03-19","11:00:00","Mujer","41-50 años",92
2024,"Marzo","2024-03-19","12:00:00","Mujer","41-50 años",95
2024,"Marzo","2024-03-19","13:00:00","Mujer","41-50 años",113
2024,"Marzo","2024-03-19","14:00:00","Mujer","41-50 años",144
2024,"Marzo","2024-03-19","15:00:00","Mujer","41-50 años",188
2024,"Marzo","2024-03-19","16:00:00","Mujer","41-50 años",151
2024,"Marzo","2024-03-19","17:00:00","Mujer","41-50 años",176
2024,"Marzo","2024-03-19","18:00:00","Mujer","41-50 años",234
2024,"Marzo","2024-03-19","19:00:00","Mujer","41-50 años",175
2024,"Marzo","2024-03-19","20:00:00","Mujer","41-50 años",115
2024,"Marzo","2024-03-19","21:00:00","Mujer","41-50 años",81
2024,"Marzo","2024-03-19","22:00:00","Mujer","41-50 años",33
2024,"Marzo","2024-03-19","23:00:00","Mujer","41-50 años",25
2024,"Marzo","2024-03-19","05:00:00","Mujer","51-60 años",3
2024,"Marzo","2024-03-19","06:00:00","Mujer","51-60 años",25
2024,"Marzo","2024-03-19","07:00:00","Mujer","51-60 años",44
2024,"Marzo","2024-03-19","08:00:00","Mujer","51-60 años",63
2024,"Marzo","2024-03-19","09:00:00","Mujer","51-60 años",46
2024,"Marzo","2024-03-19","10:00:00","Mujer","51-60 años",47
2024,"Marzo","2024-03-19","11:00:00","Mujer","51-60 años",33
2024,"Marzo","2024-03-19","12:00:00","Mujer","51-60 años",32
2024,"Marzo","2024-03-19","13:00:00","Mujer","51-60 años",41
2024,"Marzo","2024-03-19","14:00:00","Mujer","51-60 años",57
2024,"Marzo","2024-03-19","15:00:00","Mujer","51-60 años",57
2024,"Marzo","2024-03-19","16:00:00","Mujer","51-60 años",57
2024,"Marzo","2024-03-19","17:00:00","Mujer","51-60 años",61
2024,"Marzo","2024-03-19","18:00:00","Mujer","51-60 años",55
2024,"Marzo","2024-03-19","19:00:00","Mujer","51-60 años",49
2024,"Marzo","2024-03-19","20:00:00","Mujer","51-60 años",26
2024,"Marzo","2024-03-19","21:00:00","Mujer","51-60 años",26
2024,"Marzo","2024-03-19","22:00:00","Mujer","51-60 años",15
2024,"Marzo","2024-03-19","23:00:00","Mujer","51-60 años",6
2024,"Marzo","2024-03-19","05:00:00","Mujer","61-70 años",2
2024,"Marzo","2024-03-19","06:00:00","Mujer","61-70 años",5
2024,"Marzo","2024-03-19","07:00:00","Mujer","61-70 años",8
2024,"Marzo","2024-03-19","08:00:00","Mujer","61-70 años",10
2024,"Marzo","2024-03-19","09:00:00","Mujer","61-70 años",13
2024,"Marzo","2024-03-19","10:00:00","Mujer","61-70 años",9
2024,"Marzo","2024-03-19","11:00:00","Mujer","61-70 años",13
2024,"Marzo","2024-03-19","12:00:00","Mujer","61-70 años",6
2024,"Marzo","2024-03-19","13:00:00","Mujer","61-70 años",9
2024,"Marzo","2024-03-19","14:00:00","Mujer","61-70 años",10
2024,"Marzo","2024-03-19","15:00:00","Mujer","61-70 años",15
2024,"Marzo","2024-03-19","16:00:00","Mujer","61-70 años",7
2024,"Marzo","2024-03-19","17:00:00","Mujer","61-70 años",16
2024,"Marzo","2024-03-19","18:00:00","Mujer","61-70 años",9
2024,"Marzo","2024-03-19","19:00:00","Mujer","61-70 años",7
2024,"Marzo","2024-03-19","20:00:00","Mujer","61-70 años",7
2024,"Marzo","2024-03-19","21:00:00","Mujer","61-70 años",5
2024,"Marzo","2024-03-19","22:00:00","Mujer","61-70 años",5
2024,"Marzo","2024-03-19","06:00:00","Mujer","71-80 años",1
2024,"Marzo","2024-03-19","08:00:00","Mujer","71-80 años",1
2024,"Marzo","2024-03-19","09:00:00","Mujer","71-80 años",2
2024,"Marzo","2024-03-19","10:00:00","Mujer","71-80 años",2
2024,"Marzo","2024-03-19","11:00:00","Mujer","71-80 años",1
2024,"Marzo","2024-03-19","12:00:00","Mujer","71-80 años",1
2024,"Marzo","2024-03-19","13:00:00","Mujer","71-80 años",2
2024,"Marzo","2024-03-19","15:00:00","Mujer","71-80 años",2
2024,"Marzo","2024-03-19","16:00:00","Mujer","71-80 años",2
2024,"Marzo","2024-03-19","17:00:00","Mujer","71-80 años",2
2024,"Marzo","2024-03-19","18:00:00","Mujer","71-80 años",1
2024,"Marzo","2024-03-19","19:00:00","Mujer","71-80 años",1
2024,"Marzo","2024-03-19","20:00:00","Mujer",NA,1
2024,"Marzo","2024-03-19","06:00:00","Otro","10-20 años",3
2024,"Marzo","2024-03-19","07:00:00","Otro","10-20 años",3
2024,"Marzo","2024-03-19","09:00:00","Otro","10-20 años",1
2024,"Marzo","2024-03-19","10:00:00","Otro","10-20 años",1
2024,"Marzo","2024-03-19","11:00:00","Otro","10-20 años",5
2024,"Marzo","2024-03-19","12:00:00","Otro","10-20 años",5
2024,"Marzo","2024-03-19","13:00:00","Otro","10-20 años",2
2024,"Marzo","2024-03-19","14:00:00","Otro","10-20 años",2
2024,"Marzo","2024-03-19","15:00:00","Otro","10-20 años",4
2024,"Marzo","2024-03-19","16:00:00","Otro","10-20 años",8
2024,"Marzo","2024-03-19","17:00:00","Otro","10-20 años",5
2024,"Marzo","2024-03-19","18:00:00","Otro","10-20 años",2
2024,"Marzo","2024-03-19","19:00:00","Otro","10-20 años",2
2024,"Marzo","2024-03-19","20:00:00","Otro","10-20 años",5
2024,"Marzo","2024-03-19","21:00:00","Otro","10-20 años",1
2024,"Marzo","2024-03-19","22:00:00","Otro","10-20 años",1
2024,"Marzo","2024-03-19","23:00:00","Otro","10-20 años",1
2024,"Marzo","2024-03-19","00:00:00","Otro","21-30 años",6
2024,"Marzo","2024-03-19","05:00:00","Otro","21-30 años",4
2024,"Marzo","2024-03-19","06:00:00","Otro","21-30 años",17
2024,"Marzo","2024-03-19","07:00:00","Otro","21-30 años",20
2024,"Marzo","2024-03-19","08:00:00","Otro","21-30 años",42
2024,"Marzo","2024-03-19","09:00:00","Otro","21-30 años",43
2024,"Marzo","2024-03-19","10:00:00","Otro","21-30 años",29
2024,"Marzo","2024-03-19","11:00:00","Otro","21-30 años",25
2024,"Marzo","2024-03-19","12:00:00","Otro","21-30 años",34
2024,"Marzo","2024-03-19","13:00:00","Otro","21-30 años",30
2024,"Marzo","2024-03-19","14:00:00","Otro","21-30 años",47
2024,"Marzo","2024-03-19","15:00:00","Otro","21-30 años",45
2024,"Marzo","2024-03-19","16:00:00","Otro","21-30 años",39
2024,"Marzo","2024-03-19","17:00:00","Otro","21-30 años",39
2024,"Marzo","2024-03-19","18:00:00","Otro","21-30 años",79
2024,"Marzo","2024-03-19","19:00:00","Otro","21-30 años",64
2024,"Marzo","2024-03-19","20:00:00","Otro","21-30 años",66
2024,"Marzo","2024-03-19","21:00:00","Otro","21-30 años",32
2024,"Marzo","2024-03-19","22:00:00","Otro","21-30 años",25
2024,"Marzo","2024-03-19","23:00:00","Otro","21-30 años",17
2024,"Marzo","2024-03-19","00:00:00","Otro","31-40 años",4
2024,"Marzo","2024-03-19","05:00:00","Otro","31-40 años",2
2024,"Marzo","2024-03-19","06:00:00","Otro","31-40 años",12
2024,"Marzo","2024-03-19","07:00:00","Otro","31-40 años",12
2024,"Marzo","2024-03-19","08:00:00","Otro","31-40 años",27
2024,"Marzo","2024-03-19","09:00:00","Otro","31-40 años",31
2024,"Marzo","2024-03-19","10:00:00","Otro","31-40 años",24
2024,"Marzo","2024-03-19","11:00:00","Otro","31-40 años",22
2024,"Marzo","2024-03-19","12:00:00","Otro","31-40 años",18
2024,"Marzo","2024-03-19","13:00:00","Otro","31-40 años",26
2024,"Marzo","2024-03-19","14:00:00","Otro","31-40 años",24
2024,"Marzo","2024-03-19","15:00:00","Otro","31-40 años",28
2024,"Marzo","2024-03-19","16:00:00","Otro","31-40 años",33
2024,"Marzo","2024-03-19","17:00:00","Otro","31-40 años",35
2024,"Marzo","2024-03-19","18:00:00","Otro","31-40 años",56
2024,"Marzo","2024-03-19","19:00:00","Otro","31-40 años",51
2024,"Marzo","2024-03-19","20:00:00","Otro","31-40 años",37
2024,"Marzo","2024-03-19","21:00:00","Otro","31-40 años",24
2024,"Marzo","2024-03-19","22:00:00","Otro","31-40 años",17
2024,"Marzo","2024-03-19","23:00:00","Otro","31-40 años",11
2024,"Marzo","2024-03-19","05:00:00","Otro","41-50 años",1
2024,"Marzo","2024-03-19","06:00:00","Otro","41-50 años",3
2024,"Marzo","2024-03-19","07:00:00","Otro","41-50 años",3
2024,"Marzo","2024-03-19","08:00:00","Otro","41-50 años",13
2024,"Marzo","2024-03-19","09:00:00","Otro","41-50 años",10
2024,"Marzo","2024-03-19","10:00:00","Otro","41-50 años",7
2024,"Marzo","2024-03-19","11:00:00","Otro","41-50 años",4
2024,"Marzo","2024-03-19","12:00:00","Otro","41-50 años",5
2024,"Marzo","2024-03-19","13:00:00","Otro","41-50 años",4
2024,"Marzo","2024-03-19","14:00:00","Otro","41-50 años",9
2024,"Marzo","2024-03-19","15:00:00","Otro","41-50 años",12
2024,"Marzo","2024-03-19","16:00:00","Otro","41-50 años",10
2024,"Marzo","2024-03-19","17:00:00","Otro","41-50 años",11
2024,"Marzo","2024-03-19","18:00:00","Otro","41-50 años",11
2024,"Marzo","2024-03-19","19:00:00","Otro","41-50 años",10
2024,"Marzo","2024-03-19","20:00:00","Otro","41-50 años",7
2024,"Marzo","2024-03-19","21:00:00","Otro","41-50 años",8
2024,"Marzo","2024-03-19","22:00:00","Otro","41-50 años",4
2024,"Marzo","2024-03-19","23:00:00","Otro","41-50 años",2
2024,"Marzo","2024-03-19","05:00:00","Otro","51-60 años",1
2024,"Marzo","2024-03-19","06:00:00","Otro","51-60 años",3
2024,"Marzo","2024-03-19","07:00:00","Otro","51-60 años",1
2024,"Marzo","2024-03-19","08:00:00","Otro","51-60 años",6
2024,"Marzo","2024-03-19","09:00:00","Otro","51-60 años",5
2024,"Marzo","2024-03-19","11:00:00","Otro","51-60 años",4
2024,"Marzo","2024-03-19","13:00:00","Otro","51-60 años",2
2024,"Marzo","2024-03-19","14:00:00","Otro","51-60 años",3
2024,"Marzo","2024-03-19","15:00:00","Otro","51-60 años",1
2024,"Marzo","2024-03-19","16:00:00","Otro","51-60 años",2
2024,"Marzo","2024-03-19","17:00:00","Otro","51-60 años",2
2024,"Marzo","2024-03-19","18:00:00","Otro","51-60 años",3
2024,"Marzo","2024-03-19","19:00:00","Otro","51-60 años",2
2024,"Marzo","2024-03-19","20:00:00","Otro","51-60 años",2
2024,"Marzo","2024-03-19","08:00:00","Otro","61-70 años",1
2024,"Marzo","2024-03-19","18:00:00","Otro","61-70 años",1
2024,"Marzo","2024-03-19","19:00:00","Otro","61-70 años",1
2024,"Marzo","2024-03-19","20:00:00","Otro","61-70 años",1
2024,"Marzo","2024-03-20","00:00:00","Hombre","10-20 años",9
2024,"Marzo","2024-03-20","01:00:00","Hombre","10-20 años",1
2024,"Marzo","2024-03-20","05:00:00","Hombre","10-20 años",4
2024,"Marzo","2024-03-20","06:00:00","Hombre","10-20 años",61
2024,"Marzo","2024-03-20","07:00:00","Hombre","10-20 años",84
2024,"Marzo","2024-03-20","08:00:00","Hombre","10-20 años",71
2024,"Marzo","2024-03-20","09:00:00","Hombre","10-20 años",67
2024,"Marzo","2024-03-20","10:00:00","Hombre","10-20 años",60
2024,"Marzo","2024-03-20","11:00:00","Hombre","10-20 años",84
2024,"Marzo","2024-03-20","12:00:00","Hombre","10-20 años",88
2024,"Marzo","2024-03-20","13:00:00","Hombre","10-20 años",137
2024,"Marzo","2024-03-20","14:00:00","Hombre","10-20 años",179
2024,"Marzo","2024-03-20","15:00:00","Hombre","10-20 años",129
2024,"Marzo","2024-03-20","16:00:00","Hombre","10-20 años",119
2024,"Marzo","2024-03-20","17:00:00","Hombre","10-20 años",113
2024,"Marzo","2024-03-20","18:00:00","Hombre","10-20 años",100
2024,"Marzo","2024-03-20","19:00:00","Hombre","10-20 años",108
2024,"Marzo","2024-03-20","20:00:00","Hombre","10-20 años",90
2024,"Marzo","2024-03-20","21:00:00","Hombre","10-20 años",86
2024,"Marzo","2024-03-20","22:00:00","Hombre","10-20 años",64
2024,"Marzo","2024-03-20","23:00:00","Hombre","10-20 años",31
2024,"Marzo","2024-03-20","00:00:00","Hombre","21-30 años",115
2024,"Marzo","2024-03-20","01:00:00","Hombre","21-30 años",9
2024,"Marzo","2024-03-20","04:00:00","Hombre","21-30 años",1
2024,"Marzo","2024-03-20","05:00:00","Hombre","21-30 años",97
2024,"Marzo","2024-03-20","06:00:00","Hombre","21-30 años",485
2024,"Marzo","2024-03-20","07:00:00","Hombre","21-30 años",1012
2024,"Marzo","2024-03-20","08:00:00","Hombre","21-30 años",1575
2024,"Marzo","2024-03-20","09:00:00","Hombre","21-30 años",1320
2024,"Marzo","2024-03-20","10:00:00","Hombre","21-30 años",830
2024,"Marzo","2024-03-20","11:00:00","Hombre","21-30 años",721
2024,"Marzo","2024-03-20","12:00:00","Hombre","21-30 años",699
2024,"Marzo","2024-03-20","13:00:00","Hombre","21-30 años",899
2024,"Marzo","2024-03-20","14:00:00","Hombre","21-30 años",1189
2024,"Marzo","2024-03-20","15:00:00","Hombre","21-30 años",1265
2024,"Marzo","2024-03-20","16:00:00","Hombre","21-30 años",1191
2024,"Marzo","2024-03-20","17:00:00","Hombre","21-30 años",1498
2024,"Marzo","2024-03-20","18:00:00","Hombre","21-30 años",1895
2024,"Marzo","2024-03-20","19:00:00","Hombre","21-30 años",1708
2024,"Marzo","2024-03-20","20:00:00","Hombre","21-30 años",1243
2024,"Marzo","2024-03-20","21:00:00","Hombre","21-30 años",972
2024,"Marzo","2024-03-20","22:00:00","Hombre","21-30 años",734
2024,"Marzo","2024-03-20","23:00:00","Hombre","21-30 años",385
2024,"Marzo","2024-03-20","00:00:00","Hombre","31-40 años",81
2024,"Marzo","2024-03-20","01:00:00","Hombre","31-40 años",4
2024,"Marzo","2024-03-20","05:00:00","Hombre","31-40 años",104
2024,"Marzo","2024-03-20","06:00:00","Hombre","31-40 años",399
2024,"Marzo","2024-03-20","07:00:00","Hombre","31-40 años",1019
2024,"Marzo","2024-03-20","08:00:00","Hombre","31-40 años",1662
2024,"Marzo","2024-03-20","09:00:00","Hombre","31-40 años",1329
2024,"Marzo","2024-03-20","10:00:00","Hombre","31-40 años",815
2024,"Marzo","2024-03-20","11:00:00","Hombre","31-40 años",691
2024,"Marzo","2024-03-20","12:00:00","Hombre","31-40 años",706
2024,"Marzo","2024-03-20","13:00:00","Hombre","31-40 años",814
2024,"Marzo","2024-03-20","14:00:00","Hombre","31-40 años",1053
2024,"Marzo","2024-03-20","15:00:00","Hombre","31-40 años",1156
2024,"Marzo","2024-03-20","16:00:00","Hombre","31-40 años",1148
2024,"Marzo","2024-03-20","17:00:00","Hombre","31-40 años",1451
2024,"Marzo","2024-03-20","18:00:00","Hombre","31-40 años",1878
2024,"Marzo","2024-03-20","19:00:00","Hombre","31-40 años",1635
2024,"Marzo","2024-03-20","20:00:00","Hombre","31-40 años",1190
2024,"Marzo","2024-03-20","21:00:00","Hombre","31-40 años",777
2024,"Marzo","2024-03-20","22:00:00","Hombre","31-40 años",530
2024,"Marzo","2024-03-20","23:00:00","Hombre","31-40 años",326
2024,"Marzo","2024-03-20","00:00:00","Hombre","41-50 años",21
2024,"Marzo","2024-03-20","01:00:00","Hombre","41-50 años",2
2024,"Marzo","2024-03-20","05:00:00","Hombre","41-50 años",45
2024,"Marzo","2024-03-20","06:00:00","Hombre","41-50 años",218
2024,"Marzo","2024-03-20","07:00:00","Hombre","41-50 años",488
2024,"Marzo","2024-03-20","08:00:00","Hombre","41-50 años",727
2024,"Marzo","2024-03-20","09:00:00","Hombre","41-50 años",565
2024,"Marzo","2024-03-20","10:00:00","Hombre","41-50 años",396
2024,"Marzo","2024-03-20","11:00:00","Hombre","41-50 años",364
2024,"Marzo","2024-03-20","12:00:00","Hombre","41-50 años",349
2024,"Marzo","2024-03-20","13:00:00","Hombre","41-50 años",385
2024,"Marzo","2024-03-20","14:00:00","Hombre","41-50 años",538
2024,"Marzo","2024-03-20","15:00:00","Hombre","41-50 años",525
2024,"Marzo","2024-03-20","16:00:00","Hombre","41-50 años",502
2024,"Marzo","2024-03-20","17:00:00","Hombre","41-50 años",544
2024,"Marzo","2024-03-20","18:00:00","Hombre","41-50 años",741
2024,"Marzo","2024-03-20","19:00:00","Hombre","41-50 años",614
2024,"Marzo","2024-03-20","20:00:00","Hombre","41-50 años",378
2024,"Marzo","2024-03-20","21:00:00","Hombre","41-50 años",295
2024,"Marzo","2024-03-20","22:00:00","Hombre","41-50 años",170
2024,"Marzo","2024-03-20","23:00:00","Hombre","41-50 años",92
2024,"Marzo","2024-03-20","00:00:00","Hombre","51-60 años",5
2024,"Marzo","2024-03-20","01:00:00","Hombre","51-60 años",1
2024,"Marzo","2024-03-20","05:00:00","Hombre","51-60 años",22
2024,"Marzo","2024-03-20","06:00:00","Hombre","51-60 años",85
2024,"Marzo","2024-03-20","07:00:00","Hombre","51-60 años",183
2024,"Marzo","2024-03-20","08:00:00","Hombre","51-60 años",258
2024,"Marzo","2024-03-20","09:00:00","Hombre","51-60 años",192
2024,"Marzo","2024-03-20","10:00:00","Hombre","51-60 años",180
2024,"Marzo","2024-03-20","11:00:00","Hombre","51-60 años",139
2024,"Marzo","2024-03-20","12:00:00","Hombre","51-60 años",158
2024,"Marzo","2024-03-20","13:00:00","Hombre","51-60 años",194
2024,"Marzo","2024-03-20","14:00:00","Hombre","51-60 años",230
2024,"Marzo","2024-03-20","15:00:00","Hombre","51-60 años",237
2024,"Marzo","2024-03-20","16:00:00","Hombre","51-60 años",214
2024,"Marzo","2024-03-20","17:00:00","Hombre","51-60 años",224
2024,"Marzo","2024-03-20","18:00:00","Hombre","51-60 años",273
2024,"Marzo","2024-03-20","19:00:00","Hombre","51-60 años",223
2024,"Marzo","2024-03-20","20:00:00","Hombre","51-60 años",157
2024,"Marzo","2024-03-20","21:00:00","Hombre","51-60 años",94
2024,"Marzo","2024-03-20","22:00:00","Hombre","51-60 años",66
2024,"Marzo","2024-03-20","23:00:00","Hombre","51-60 años",27
2024,"Marzo","2024-03-20","05:00:00","Hombre","61-70 años",2
2024,"Marzo","2024-03-20","06:00:00","Hombre","61-70 años",15
2024,"Marzo","2024-03-20","07:00:00","Hombre","61-70 años",37
2024,"Marzo","2024-03-20","08:00:00","Hombre","61-70 años",60
2024,"Marzo","2024-03-20","09:00:00","Hombre","61-70 años",74
2024,"Marzo","2024-03-20","10:00:00","Hombre","61-70 años",49
